Externe	4/24/24	Konrad Nonn	„Staatliche Müllzufuhr. Das staatliche Bauhaus in Weimar“, aus: Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	Das Unternehmen war auch nur scheinbar auf künstlerischer Basis und in Wirklichkeit von vornherein parteipolitisch gedacht, denn es kündigte sich selbst als Sammelpunkt zukunftsgläubig himmelstürmender Sozialisten an, die die Kathedrale des Sozialismus bauen wollten. Nun, wie diese aussieht, zeigt die Wirklichkeit um uns her, auch das Bauhaus in Weimar gibt mit seinen „Kunstwerken“, die aus den Bestandteilen eines Kehrichthaufens zusammengesetzt sind, eine passende künstlerische Note dazu.	Gropius ist nicht neu, er ist nicht einmal aktuell. Neu ist er lediglich in der krassen Verneinung aller Grundsätze bei seinen und seiner Schüler Arbeiten – trotz Programm –, denn im Bauhaus schlägt man bei der Ausführung allen Regeln der Vernunft kraß ins Gesicht. Schuld ist die gänzlich abwegige Durchdringung konkreter Wirklichkeit mit einer abstrakten, ins Mystische gehenden Kunstauffassung, die den Namen Philosophie, welcher dafür beansprucht wird, nicht verdient. Wer es versucht, diesen Gedankengängen, die in der Veröffentlichung niedergelegt sind, nachzugehen, legt das Buch – wenn er Selbstüberwindung genug zum völligen Durchlesen aufgebracht hat – mit dem Gefühl der Beschämung aus der Hand, daß solche unlogischen Darbietungen unter staatlicher Sanktionierung in die Welt hinaus gehen und müssen und das Deutschtum lächerlich machen. Das praktische Ergebnis dieser „abstrakten“ Kunstausübung – wie sie tatsächlich bezeichnet wird – ist kläglich. An Stelle handwerksmäßiger, materialgerechter und den Bedürfnissen entsprechender Kunst mit geistigem Inhalt treffen wir auf Basteleien mit allerlei „Materien“ wie Preßkohlen, Strumpfbändern, alten Stuhlsitzen, Konservenbüchsen, die man als Kompositionen und Studien bezeichnet, auf inhaltlose Kritzeleien, wie sie auf den futuristischen usw. Ausstellungen seit etwa zehn bis zwölf Jahren belacht werden, und damit vergleiche man die bautechnischen, scheinphilosophischen Phrasen, die „Lehren“ über den „Aufbau der lebenden Form durch Farbe, Form und Ton. Die Bauhausleute stellten eine „abstrakte Bühnensynthese“ auf, man „schuf“ eine „neue Typographie“, indem ein Japaner die deutsche Schrift statt von rechts nach links von oben nach unten schrieb, man komponierte ein neues Ballett, gründete dazu eine Bauhausbühne; eine Bauhausküche und eine Bauhaussiedlung waren die letzten Erfordernisse zu einem auf kosmische Anschauung gestellten Gemeinschaftsleben. Schließlich veranstaltete im Herbst 1923 eine internationale Bauhausausstellung entsprechend der gemischten Zusammensetzung der Anhängerschaft und gab das schon erwähnte Bauhausbuch mit Programm und Arbeitsergebnissen in drei Sprachen heraus. Die Blamage war ebenfalls international. Das Ergebnis in Deutschland war nach einer stummen Atempause des erschütternden Erstaunens ein einziger Entrüstungsschrei der Fachwelt über diesen unerhörten Aufwand aus staatlichen Mitteln für diese Absonderlichkeiten. Einige bisherige Freunde versuchten schleunigst abzurücken, denn was das Bauhaus bei diesen ersten öffentlichen Veranstaltungen bot, steht so außerhalb aller Kunst, daß es nur pathologisch bewertet werden kann […]. Die deutlich erkennbare, lediglich auf Verneinung des Bestehenden gerichtete Weltanschauung läßt die Bauhausleute allen gesellschaftlichen Zusammenhang im weitesten Sinne mit übrigen Welt verlieren. Sie streben ins Uferlose und sind steril wie alle Artisten. Das Bauhausschaffen trägt die Zeichen tiefster geistiger Entrücktheit und Zersetzung an sich. Die Öffentlichkeit wehrt sich daher mit vollem Recht dagegen […]. Das Unternehmen war auch nur scheinbar auf künstlerischer Basis und in Wirklichkeit von vornherein parteipolitisch gedacht., denn es kündigte sich selbst als Sammelpunkt zukunftsgläubig himmelstürmender Sozialisten an, die die Kathedrale des Sozialismus bauen wollten. Nun, wie diese aussieht, zeigt die Wirklichkeit um uns her, auch das Bauhaus in Weimar gibt mit seinen „Kunstwerken“, die aus den Bestandteilen eines Kehrichthaufens zusammengesetzt sind, eine passende künstlerische Note dazu. Die bisherigen Blüten dieser Kunstrichtung genügten vollauf, um die Unfruchtbarkeit des mephistophelischen Geistes der Verneinung zu beweisen, der die kennzeichnende Note seit 1919 ist. Gropius war es vorbehalten, seine Kunst in der geschilderten Weise zu erniedrigen. Aber warum soll statt des Faust nicht auch einmal sein böser Geist in Weimar umgegangen sein? Der neue Landtag wird den Bocksbergspuk vertreiben. Leben entspringt nur aus dem Willen zur positiven Tat und nicht aus der grundsätzlichen Verneinung.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 90.	Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	
Bauhaus-Akteure	Apr.-24	Walter Gropius	Die geistigen Grundlagen des Staatlichen Bauhauses in Weimar	Es ist selbstverständlich, daß ein solches Versuchsinstitut die Schwankungen der Zeitentwicklung besonders spürt und daß gerade die unreifen und unfertigen Studierenden, die suchend nach allen Seiten greifen, da ihnen die akademischen Schranken genommen, alle Schwingungen der Zeit widerspiegeln. Der Wert des Bauhauses besteht aber gerade darin, daß von Seiten der lehrenden Meister äußerliche Übernahme von Ismen und Dogmen bewußt bekämpft […] wird […] und systematisch der schwierige und langwierige Weg beschritten wird, den einzelnen mit den objektiven Urgrundlagen des Schaffens vertraut zu machen; daß also ein Geist, der gegen das Akademische und gegen das Kunstgewerbliche gerichtet ist, gepflegt wird.	Der Vorwurf einer Schwankung vom Handwerklichen zum Konstruktivismus hin ist falsch. Das Handwerk am Bauhaus wurde niemals als Eigenbrötelei aufgefaßt, sondern als Mittel zum Zweck. Es ist selbstverständlich, daß ein solches Versuchsinstitut die Schwankungen der Zeitentwicklung besonders spürt und daß gerade die unreifen und unfertigen Studierenden, die suchend nach allen Seiten greifen, da ihnen die akademischen Schranken genommen, alle Schwingungen der Zeit widerspiegeln. Der Wert des Bauhauses besteht aber gerade darin, daß von Seiten der lehrenden Meister äußerliche Übernahme von Ismen und Dogmen bewußt bekämpft […] wird […] und systematisch der schwierige und langwierige Weg beschritten wird, den einzelnen mit den objektiven Urgrundlagen des Schaffens vertraut zu machen; daß also ein Geist, der gegen das Akademische und gegen das Kunstgewerbliche gerichtet ist, gepflegt wird. Nirgends wird schärfer kritisiert als im Bauhaus selbst.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 91.	Bauhaus-Archiv Berlin, Archiv Walter Gropius	
Bauhaus-Akteure	4/29/24	Dr. Paul F. Schmidt, Direktor des Dresdener Stadtmuseums	Presseveröffentlichung „Stimmen aus dem Reich über das Staatliche Bauhaus in Weimar“ in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 29. April 1924	Das Bauhaus und seine Lehrer (vielleicht sogar manche Schüler) gehören weiß Gott nicht dem tüchtigen Handwerker- und Akademiestand Weimars an, sondern Deutschland und der Welt. Das wissen wir besser, die wir draußen wohnen und uns allerlei fremde Winde um die Nase haben wehen lassen.	Ich las in der Zeit einige „Stimmen aus dem Leserkreis“ Weimarischer Zeitungen, die mich in Verwunderung setzen durch den Ton höchst ungehöriger und unsachlicher Gehässigkeit, die die Einsender, lauter Weimarer Bürger und (zum Teil adlige) Bürgerinnen anschlagen. Gestatten Sie mir als einem Kunstfreunde und Kunstgelehrten dazu eine kleine Bemerkung. […] Ihr politisch voreingenommenen (ob rechts oder links, mir gleichgültig für unseren Fall!) Kunstbanausen laßt gefälligst die Hände von Fragen der Kunst. Schlagt euch die Köpfe ein um Hitler oder Hölz: aber wißt, daß Kunst nichts mit Politik gemeinsam hat, sowenig wie der Sternenhimmel mit dem Esel. […] dies darf euch ein durch Jahrzehnte wissenschaftlicher Forschung und künstlerischer Förderung wissens und verantwortlich gewordener Mann sagen: was versteht ihr von den Zielen der heutigen Kunst, was wollt ihr wissen von den Aufgaben, dem Erreichten, den Zukunftsmöglichkeiten des Bauhauses! Das Bauhaus und seine Lehrer (vielleicht sogar manche Schüler) gehören weiß Gott nicht dem tüchtigen Handwerker- und Akademiestand Weimars an, sondern Deutschland und der Welt. Das wissen wir besser, die wir draußen wohnen und uns allerlei fremde Winde um die Nase haben wehen lassen. Ihr werdet das Bauhaus und seine große gewaltige Erneuerungsidee nicht fesseln. Ihr nicht! Wenn ihr ihm die Mittel versagt, wird das Deutsche Reich einspringen; wenn das Deutsche Reich versagt, wird das Bauhaus eben anderswo auferstehen. „Sie töten den Geist nicht!“ Aber euch blamiert ihr, gute Weimarer Bürger. Ich rate euch als Freund Weimars: laßt die Hände vom Bauhaus.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 700f.	Allgemeinen Thüringischen Landeszeitung Deutschland Nr. 121/1924 vom 29. April 1924.	
Externe	4/24/24	Konrad Nonn	„Staatliche Müllzufuhr. Das staatliche Bauhaus in Weimar“, aus: Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	Die bisherigen Blüten dieser Kunstrichtung genügten vollauf, um die Unfruchtbarkeit des mephistophelischen Geistes der Verneinung zu beweisen, der die kennzeichnende Note seit 1919 ist. Gropius war es vorbehalten, seine Kunst in der geschilderten Weise zu erniedrigen. Aber warum soll statt des Faust nicht auch einmal sein böser Geist in Weimar umgegangen sein?	Gropius ist nicht neu, er ist nicht einmal aktuell. Neu ist er lediglich in der krassen Verneinung aller Grundsätze bei seinen und seiner Schüler Arbeiten – trotz Programm –, denn im Bauhaus schlägt man bei der Ausführung allen Regeln der Vernunft kraß ins Gesicht. Schuld ist die gänzlich abwegige Durchdringung konkreter Wirklichkeit mit einer abstrakten, ins Mystische gehenden Kunstauffassung, die den Namen Philosophie, welcher dafür beansprucht wird, nicht verdient. Wer es versucht, diesen Gedankengängen, die in der Veröffentlichung niedergelegt sind, nachzugehen, legt das Buch – wenn er Selbstüberwindung genug zum völligen Durchlesen aufgebracht hat – mit dem Gefühl der Beschämung aus der Hand, daß solche unlogischen Darbietungen unter staatlicher Sanktionierung in die Welt hinaus gehen und müssen und das Deutschtum lächerlich machen. Das praktische Ergebnis dieser „abstrakten“ Kunstausübung – wie sie tatsächlich bezeichnet wird – ist kläglich. An Stelle handwerksmäßiger, materialgerechter und den Bedürfnissen entsprechender Kunst mit geistigem Inhalt treffen wir auf Basteleien mit allerlei „Materien“ wie Preßkohlen, Strumpfbändern, alten Stuhlsitzen, Konservenbüchsen, die man als Kompositionen und Studien bezeichnet, auf inhaltlose Kritzeleien, wie sie auf den futuristischen usw. Ausstellungen seit etwa zehn bis zwölf Jahren belacht werden, und damit vergleiche man die bautechnischen, scheinphilosophischen Phrasen, die „Lehren“ über den „Aufbau der lebenden Form durch Farbe, Form und Ton. Die Bauhausleute stellten eine „abstrakte Bühnensynthese“ auf, man „schuf“ eine „neue Typographie“, indem ein Japaner die deutsche Schrift statt von rechts nach links von oben nach unten schrieb, man komponierte ein neues Ballett, gründete dazu eine Bauhausbühne; eine Bauhausküche und eine Bauhaussiedlung waren die letzten Erfordernisse zu einem auf kosmische Anschauung gestellten Gemeinschaftsleben. Schließlich veranstaltete im Herbst 1923 eine internationale Bauhausausstellung entsprechend der gemischten Zusammensetzung der Anhängerschaft und gab das schon erwähnte Bauhausbuch mit Programm und Arbeitsergebnissen in drei Sprachen heraus. Die Blamage war ebenfalls international. Das Ergebnis in Deutschland war nach einer stummen Atempause des erschütternden Erstaunens ein einziger Entrüstungsschrei der Fachwelt über diesen unerhörten Aufwand aus staatlichen Mitteln für diese Absonderlichkeiten. Einige bisherige Freunde versuchten schleunigst abzurücken, denn was das Bauhaus bei diesen ersten öffentlichen Veranstaltungen bot, steht so außerhalb aller Kunst, daß es nur pathologisch bewertet werden kann […]. Die deutlich erkennbare, lediglich auf Verneinung des Bestehenden gerichtete Weltanschauung läßt die Bauhausleute allen gesellschaftlichen Zusammenhang im weitesten Sinne mit übrigen Welt verlieren. Sie streben ins Uferlose und sind steril wie alle Artisten. Das Bauhausschaffen trägt die Zeichen tiefster geistiger Entrücktheit und Zersetzung an sich. Die Öffentlichkeit wehrt sich daher mit vollem Recht dagegen […]. Das Unternehmen war auch nur scheinbar auf künstlerischer Basis und in Wirklichkeit von vornherein parteipolitisch gedacht., denn es kündigte sich selbst als Sammelpunkt zukunftsgläubig himmelstürmender Sozialisten an, die die Kathedrale des Sozialismus bauen wollten. Nun, wie diese aussieht, zeigt die Wirklichkeit um uns her, auch das Bauhaus in Weimar gibt mit seinen „Kunstwerken“, die aus den Bestandteilen eines Kehrichthaufens zusammengesetzt sind, eine passende künstlerische Note dazu. Die bisherigen Blüten dieser Kunstrichtung genügten vollauf, um die Unfruchtbarkeit des mephistophelischen Geistes der Verneinung zu beweisen, der die kennzeichnende Note seit 1919 ist. Gropius war es vorbehalten, seine Kunst in der geschilderten Weise zu erniedrigen. Aber warum soll statt des Faust nicht auch einmal sein böser Geist in Weimar umgegangen sein? Der neue Landtag wird den Bocksbergspuk vertreiben. Leben entspringt nur aus dem Willen zur positiven Tat und nicht aus der grundsätzlichen Verneinung.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 90.	Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	
Bauhaus-Akteure	4/29/24	Dr. Paul F. Schmidt, Direktor des Dresdener Stadtmuseums	Presseveröffentlichung „Stimmen aus dem Reich über das Staatliche Bauhaus in Weimar“ in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 29. April 1924	Wenn ihr ihm die Mittel versagt, wird das Deutsche Reich einspringen; wenn das Deutsche Reich versagt, wird das Bauhaus eben anderswo auferstehen.	Ich las in der Zeit einige „Stimmen aus dem Leserkreis“ Weimarischer Zeitungen, die mich in Verwunderung setzen durch den Ton höchst ungehöriger und unsachlicher Gehässigkeit, die die Einsender, lauter Weimarer Bürger und (zum Teil adlige) Bürgerinnen anschlagen. Gestatten Sie mir als einem Kunstfreunde und Kunstgelehrten dazu eine kleine Bemerkung. […] Ihr politisch voreingenommenen (ob rechts oder links, mir gleichgültig für unseren Fall!) Kunstbanausen laßt gefälligst die Hände von Fragen der Kunst. Schlagt euch die Köpfe ein um Hitler oder Hölz: aber wißt, daß Kunst nichts mit Politik gemeinsam hat, sowenig wie der Sternenhimmel mit dem Esel. […] dies darf euch ein durch Jahrzehnte wissenschaftlicher Forschung und künstlerischer Förderung wissens und verantwortlich gewordener Mann sagen: was versteht ihr von den Zielen der heutigen Kunst, was wollt ihr wissen von den Aufgaben, dem Erreichten, den Zukunftsmöglichkeiten des Bauhauses! Das Bauhaus und seine Lehrer (vielleicht sogar manche Schüler) gehören weiß Gott nicht dem tüchtigen Handwerker- und Akademiestand Weimars an, sondern Deutschland und der Welt. Das wissen wir besser, die wir draußen wohnen und uns allerlei fremde Winde um die Nase haben wehen lassen. Ihr werdet das Bauhaus und seine große gewaltige Erneuerungsidee nicht fesseln. Ihr nicht! Wenn ihr ihm die Mittel versagt, wird das Deutsche Reich einspringen; wenn das Deutsche Reich versagt, wird das Bauhaus eben anderswo auferstehen. „Sie töten den Geist nicht!“ Aber euch blamiert ihr, gute Weimarer Bürger. Ich rate euch als Freund Weimars: laßt die Hände vom Bauhaus.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 700f.	Allgemeinen Thüringischen Landeszeitung Deutschland Nr. 121/1924 vom 29. April 1924.	
Externe	4/24/24	Konrad Nonn	„Staatliche Müllzufuhr. Das staatliche Bauhaus in Weimar“, aus: Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	Der neue Landtag wird den Blocksbergspuk vertreiben. Leben entspringt nur aus dem Willen zur positiven Tat und nicht aus der grundsätzlichen Verneinung.	Gropius ist nicht neu, er ist nicht einmal aktuell. Neu ist er lediglich in der krassen Verneinung aller Grundsätze bei seinen und seiner Schüler Arbeiten – trotz Programm –, denn im Bauhaus schlägt man bei der Ausführung allen Regeln der Vernunft kraß ins Gesicht. Schuld ist die gänzlich abwegige Durchdringung konkreter Wirklichkeit mit einer abstrakten, ins Mystische gehenden Kunstauffassung, die den Namen Philosophie, welcher dafür beansprucht wird, nicht verdient. Wer es versucht, diesen Gedankengängen, die in der Veröffentlichung niedergelegt sind, nachzugehen, legt das Buch – wenn er Selbstüberwindung genug zum völligen Durchlesen aufgebracht hat – mit dem Gefühl der Beschämung aus der Hand, daß solche unlogischen Darbietungen unter staatlicher Sanktionierung in die Welt hinaus gehen und müssen und das Deutschtum lächerlich machen. Das praktische Ergebnis dieser „abstrakten“ Kunstausübung – wie sie tatsächlich bezeichnet wird – ist kläglich. An Stelle handwerksmäßiger, materialgerechter und den Bedürfnissen entsprechender Kunst mit geistigem Inhalt treffen wir auf Basteleien mit allerlei „Materien“ wie Preßkohlen, Strumpfbändern, alten Stuhlsitzen, Konservenbüchsen, die man als Kompositionen und Studien bezeichnet, auf inhaltlose Kritzeleien, wie sie auf den futuristischen usw. Ausstellungen seit etwa zehn bis zwölf Jahren belacht werden, und damit vergleiche man die bautechnischen, scheinphilosophischen Phrasen, die „Lehren“ über den „Aufbau der lebenden Form durch Farbe, Form und Ton. Die Bauhausleute stellten eine „abstrakte Bühnensynthese“ auf, man „schuf“ eine „neue Typographie“, indem ein Japaner die deutsche Schrift statt von rechts nach links von oben nach unten schrieb, man komponierte ein neues Ballett, gründete dazu eine Bauhausbühne; eine Bauhausküche und eine Bauhaussiedlung waren die letzten Erfordernisse zu einem auf kosmische Anschauung gestellten Gemeinschaftsleben. Schließlich veranstaltete im Herbst 1923 eine internationale Bauhausausstellung entsprechend der gemischten Zusammensetzung der Anhängerschaft und gab das schon erwähnte Bauhausbuch mit Programm und Arbeitsergebnissen in drei Sprachen heraus. Die Blamage war ebenfalls international. Das Ergebnis in Deutschland war nach einer stummen Atempause des erschütternden Erstaunens ein einziger Entrüstungsschrei der Fachwelt über diesen unerhörten Aufwand aus staatlichen Mitteln für diese Absonderlichkeiten. Einige bisherige Freunde versuchten schleunigst abzurücken, denn was das Bauhaus bei diesen ersten öffentlichen Veranstaltungen bot, steht so außerhalb aller Kunst, daß es nur pathologisch bewertet werden kann […]. Die deutlich erkennbare, lediglich auf Verneinung des Bestehenden gerichtete Weltanschauung läßt die Bauhausleute allen gesellschaftlichen Zusammenhang im weitesten Sinne mit übrigen Welt verlieren. Sie streben ins Uferlose und sind steril wie alle Artisten. Das Bauhausschaffen trägt die Zeichen tiefster geistiger Entrücktheit und Zersetzung an sich. Die Öffentlichkeit wehrt sich daher mit vollem Recht dagegen […]. Das Unternehmen war auch nur scheinbar auf künstlerischer Basis und in Wirklichkeit von vornherein parteipolitisch gedacht., denn es kündigte sich selbst als Sammelpunkt zukunftsgläubig himmelstürmender Sozialisten an, die die Kathedrale des Sozialismus bauen wollten. Nun, wie diese aussieht, zeigt die Wirklichkeit um uns her, auch das Bauhaus in Weimar gibt mit seinen „Kunstwerken“, die aus den Bestandteilen eines Kehrichthaufens zusammengesetzt sind, eine passende künstlerische Note dazu. Die bisherigen Blüten dieser Kunstrichtung genügten vollauf, um die Unfruchtbarkeit des mephistophelischen Geistes der Verneinung zu beweisen, der die kennzeichnende Note seit 1919 ist. Gropius war es vorbehalten, seine Kunst in der geschilderten Weise zu erniedrigen. Aber warum soll statt des Faust nicht auch einmal sein böser Geist in Weimar umgegangen sein? Der neue Landtag wird den Bocksbergspuk vertreiben. Leben entspringt nur aus dem Willen zur positiven Tat und nicht aus der grundsätzlichen Verneinung.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 90.	Deutsche Zeitung, Berlin, Nr. 178 vom 24. April 1924	
Bauhaus-Akteure	4/29/24	Dr. Paul F. Schmidt, Direktor des Dresdener Stadtmuseums	Presseveröffentlichung „Stimmen aus dem Reich über das Staatliche Bauhaus in Weimar“ in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 29. April 1924	„Sie töten den Geist nicht!“ Aber euch blamiert ihr, gute Weimarer Bürger. Ich rate euch als Freund Weimars: laßt die Hände vom Bauhaus.	Ich las in der Zeit einige „Stimmen aus dem Leserkreis“ Weimarischer Zeitungen, die mich in Verwunderung setzen durch den Ton höchst ungehöriger und unsachlicher Gehässigkeit, die die Einsender, lauter Weimarer Bürger und (zum Teil adlige) Bürgerinnen anschlagen. Gestatten Sie mir als einem Kunstfreunde und Kunstgelehrten dazu eine kleine Bemerkung. […] Ihr politisch voreingenommenen (ob rechts oder links, mir gleichgültig für unseren Fall!) Kunstbanausen laßt gefälligst die Hände von Fragen der Kunst. Schlagt euch die Köpfe ein um Hitler oder Hölz: aber wißt, daß Kunst nichts mit Politik gemeinsam hat, sowenig wie der Sternenhimmel mit dem Esel. […] dies darf euch ein durch Jahrzehnte wissenschaftlicher Forschung und künstlerischer Förderung wissens und verantwortlich gewordener Mann sagen: was versteht ihr von den Zielen der heutigen Kunst, was wollt ihr wissen von den Aufgaben, dem Erreichten, den Zukunftsmöglichkeiten des Bauhauses! Das Bauhaus und seine Lehrer (vielleicht sogar manche Schüler) gehören weiß Gott nicht dem tüchtigen Handwerker- und Akademiestand Weimars an, sondern Deutschland und der Welt. Das wissen wir besser, die wir draußen wohnen und uns allerlei fremde Winde um die Nase haben wehen lassen. Ihr werdet das Bauhaus und seine große gewaltige Erneuerungsidee nicht fesseln. Ihr nicht! Wenn ihr ihm die Mittel versagt, wird das Deutsche Reich einspringen; wenn das Deutsche Reich versagt, wird das Bauhaus eben anderswo auferstehen. „Sie töten den Geist nicht!“ Aber euch blamiert ihr, gute Weimarer Bürger. Ich rate euch als Freund Weimars: laßt die Hände vom Bauhaus.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 700f.	Allgemeinen Thüringischen Landeszeitung Deutschland Nr. 121/1924 vom 29. April 1924.	
Externe	4/25/24	Leserzuschrift in der Allgemeinen Thüringischen Landeszeitung Deutschland	Leserzuschrift in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 25. April 1924 als Entgegnung auf die Presseerklärung im Auftrage des Meister des Staatlichen Bauhauses	In einer der Öffentlichkeit übergebenen Zuschrift wenden sich der Leiter und die Lehrer des Bauhauses gegen die Kritik der Bauhausarbeit, die jetzt wieder eingesetzt hat. Auf diese Erklärung des Bauhauses soll heute nicht näher eingegangen werden, weil sie die Kernfrage gar nicht berührt.	In einer der Öffentlichkeit übergebenen Zuschrift wenden sich der Leiter und die Lehrer des Bauhauses gegen die Kritik der Bauhausarbeit, die jetzt wieder eingesetzt hat. Auf diese Erklärung des Bauhauses soll heute nicht näher eingegangen werden, weil sie die Kernfrage gar nicht berührt.    Das Bauhaus hat für Handwerk und Industrie nicht den Segen gestiftet, den es nach seinem Programm verheißen hat.    Es gibt immer noch Leute, die für das Bauhaus schwärmen. Wir anderen aber sind aus künstlerischen, wirtschaftlichen und erziehlichen usw. Gründen froh darüber, daß ihm der Einfluß auf Handwerk und Industrie nicht gelungen ist.    Durch die Ausstellungen 1922 und 1923 und das Buch darüber ist unseres Erachtens klar bewiesen, daß das Bauhaus sein Programm nicht einhalten konnte, ja wohl mehr noch: daß es dasselbe gar nicht einhalten wollte.    Wenn das Unternehmen jetzt in Gefahr ist, zusammenzubrechen, so ist der Grund dafür einzig und allein seine nachgewiesene Unfähigkeit, sein Programm durchzuführen. Die Herren, die daran schuld sind, können sich nicht als Märtyrer hinstellen.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 699f.	Allgemeine Thüringische Landeszeitung Deutschland Nr. 115/1924 vom 25. April 1924.	
Bauhaus-Akteure	4/29/24	Dr. Walter Passarge	Presseveröffentlichung „Stimmen aus dem Reich über das Staatliche Bauhaus in Weimar“ in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 29. April 1924	Das Staatliche Bauhaus hat als die fortschrittlichste Kunstschule Deutschlands, wahrscheinlich Europas, nicht nur das Recht, sondern geradezu die Verpflichtung übernommen, neue, bisher unbegangene Wege zu erproben auf die Gefahr hin, daß der eine oder der andere sich als ungangbar erwiese. Sollen wir ihm dafür grollen?	Das Staatliche Bauhaus hat als die fortschrittlichste Kunstschule Deutschlands, wahrscheinlich Europas, nicht nur das Recht, sondern geradezu die Verpflichtung übernommen, neue, bisher unbegangene Wege zu erproben auf die Gefahr hin, daß der eine oder der andere sich als ungangbar erwiese. Sollen wir ihm dafür grollen? […] Da mit sachlichen Gründen gegen das Bauhaus wenig zu machen ist, hat man zu anderen Mitteln gegriffen. Man spricht von „Ausländerei“. […] Das Staatliche Bauhaus ist eine deutsche und – im tieferen Sinne des Wortes – nationale Angelegenheit. Wer das Staatliche Bauhaus in seinem aufsteigenden Entwicklungsgang schädigt oder gar vernichtet, versündigt sich am deutschen Kulturleben.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 701f.		
Externe	4/25/24	Leserzuschrift in der Allgemeinen Thüringischen Landeszeitung Deutschland	Leserzuschrift in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 25. April 1924 als Entgegnung auf die Presseerklärung im Auftrage des Meister des Staatlichen Bauhauses	Das Bauhaus hat für Handwerk und Industrie nicht den Segen gestiftet, den es nach seinem Programm verheißen hat.	In einer der Öffentlichkeit übergebenen Zuschrift wenden sich der Leiter und die Lehrer des Bauhauses gegen die Kritik der Bauhausarbeit, die jetzt wieder eingesetzt hat. Auf diese Erklärung des Bauhauses soll heute nicht näher eingegangen werden, weil sie die Kernfrage gar nicht berührt.    Das Bauhaus hat für Handwerk und Industrie nicht den Segen gestiftet, den es nach seinem Programm verheißen hat.    Es gibt immer noch Leute, die für das Bauhaus schwärmen. Wir anderen aber sind aus künstlerischen, wirtschaftlichen und erziehlichen usw. Gründen froh darüber, daß ihm der Einfluß auf Handwerk und Industrie nicht gelungen ist.    Durch die Ausstellungen 1922 und 1923 und das Buch darüber ist unseres Erachtens klar bewiesen, daß das Bauhaus sein Programm nicht einhalten konnte, ja wohl mehr noch: daß es dasselbe gar nicht einhalten wollte.    Wenn das Unternehmen jetzt in Gefahr ist, zusammenzubrechen, so ist der Grund dafür einzig und allein seine nachgewiesene Unfähigkeit, sein Programm durchzuführen. Die Herren, die daran schuld sind, können sich nicht als Märtyrer hinstellen.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 699f.	Allgemeine Thüringische Landeszeitung Deutschland Nr. 115/1924 vom 25. April 1924.	
Bauhaus-Akteure	4/29/24	Dr. Walter Passarge	Presseveröffentlichung „Stimmen aus dem Reich über das Staatliche Bauhaus in Weimar“ in der Allgemeinen Thüringischen Landeszeitung Deutschland vom 29. April 1924	Da mit sachlichen Gründen gegen das Bauhaus wenig zu machen ist, hat man zu anderen Mitteln gegriffen. Man spricht von „Ausländerei“.	Das Staatliche Bauhaus hat als die fortschrittlichste Kunstschule Deutschlands, wahrscheinlich Europas, nicht nur das Recht, sondern geradezu die Verpflichtung übernommen, neue, bisher unbegangene Wege zu erproben auf die Gefahr hin, daß der eine oder der andere sich als ungangbar erwiese. Sollen wir ihm dafür grollen? […] Da mit sachlichen Gründen gegen das Bauhaus wenig zu machen ist, hat man zu anderen Mitteln gegriffen. Man spricht von „Ausländerei“. […] Das Staatliche Bauhaus ist eine deutsche und – im tieferen Sinne des Wortes – nationale Angelegenheit. Wer das Staatliche Bauhaus in seinem aufsteigenden Entwicklungsgang schädigt oder gar vernichtet, versündigt sich am deutschen Kulturleben.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 701f.		
